id,name,artists,year,popularity,key,tempo,acousticness,duration_ms,danceability,energy,explicit,instrumentalness,liveness,loudness,mode,speechiness,valence
38gZVjeaeR3gcnCzziAxBm,Middle of a Memory,['Cole Swindell'],2016,65,11,139.788,0.0972,226307,0.531,0.746,0,0,0.102,-4.228,1,0.0329,0.304
1irAliF0T8sLIOPJp6n7rU,Single Saturday Night,['Cole Swindell'],2020,64,7,81.949,0.118,187684,0.623,0.79,0,0,0.226,-5.07,1,0.0473,0.694
54EWDYWhs4w6SODnxabuoh,Stay Downtown,['Cole Swindell'],2016,51,5,77.807,0.00275,201867,0.336,0.758,0,0,0.189,-4.187,1,0.0451,0.236
63thx7OANplv4I4BQsanHk,You Should Be Here,['Cole Swindell'],2016,64,7,136.095,0.0592,190173,0.489,0.641,0,0,0.0857,-4.455,1,0.0282,0.303
3bi8yEuK44vLcbjHkPH0u1,2 Heads,['Coleman Hell'],2015,57,0,120.006,0.0621,213707,0.733,0.565,0,0.000324,0.104,-8.515,1,0.0367,0.35
1aJrVsHwcQMZ8TZ6mlvT5J,A Real Hero,['College & Electric Youth'],2010,54,10,112.004,0.834,267860,0.719,0.431,0,0.739,0.145,-9.226,1,0.0357,0.378
2nexa1Z3YLC3sLCvwwGMXH,El Bueno y el Malo,['Colmillo Norteño'],2013,57,5,119.98,0.551,176547,0.806,0.678,0,1.42E-05,0.243,-5.156,1,0.0316,0.971
7AuBNOScoZCBtjKp3CVlz9,Moving Forward,['Colony House'],2014,52,1,94.885,0.0611,217987,0.402,0.591,0,3.26E-06,0.084,-6.135,1,0.0262,0.266
612JlaWJl5l6VIrcBck5QB,Silhouettes,['Colony House'],2014,60,8,164.997,0.0137,177773,0.479,0.759,0,0,0.093,-6.82,1,0.0385,0.574
169pWCmfvVazzcL4EXFPgL,You Know It,['Colony House'],2017,63,3,158.121,0.0352,182267,0.405,0.963,0,0,0.146,-2.901,1,0.0975,0.574
1g8Tju9Ev4fjUktqLRTmMj,Dirt Road Anthem,"['Colt Ford', 'Brantley Gilbert']",2010,47,2,129.98,0.321,228467,0.809,0.59,0,3.62E-05,0.135,-7.362,1,0.0637,0.94
5BzDjeCZYxDd35rYSWY0yk,Drivin’ Around Song (feat. Jason Aldean),"['Colt Ford', 'Jason Aldean']",2012,59,7,134.972,0.0819,220125,0.613,0.709,0,0,0.11,-7.408,1,0.0387,0.523
59bx5emG4yTKWzAxwxgrKv,Answer to No One (feat. JJ Lawhorn),"['Colt Ford', 'JJ Lawhorn']",2012,60,7,79.988,0.187,212924,0.468,0.874,0,0,0.0718,-4.45,0,0.0992,0.523
6OEX8FPaHyUyftZJWsve3Y,Slow Ride,"['Colt Ford', 'Mitchell Tenpenny']",2019,62,11,142.01,0.00284,174635,0.671,0.771,0,0,0.187,-4.732,0,0.0463,0.639
1BjQ4UMtFEevraJaLt0Ode,Reload,"['Colt Ford', 'Taylor Ray Holbrook']",2017,61,11,160.079,0.132,179693,0.631,0.805,0,0,0.167,-5.37,0,0.127,0.633
2JDWDQCzd0K9mI5GEaToA8,Back (with Jake Owen),['Colt Ford'],2012,49,7,136.894,0.166,242666,0.543,0.744,0,0,0.146,-5.907,1,0.0306,0.595
3mqrfe5u8PY39YNwlYME25,Crank It Up,['Colt Ford'],2014,54,7,112.966,0.00686,200442,0.759,0.68,0,0,0.0629,-4.481,1,0.0456,0.962
5kSPD3rOo2hGYVwheIxpv8,Workin' on,['Colt Ford'],2014,69,0,143.952,0.0658,224700,0.521,0.804,0,0,0.0521,-4.395,1,0.0569,0.553
7rwKNqgVO0OfdOLNSKfYR4,Caroline,"['Colter Wall', 'Belle Plaine']",2015,59,6,73.807,0.83,173760,0.507,0.18,0,0.255,0.106,-15.229,1,0.0379,0.507
05j6LjbEdFWbASJUn9yOBX,Johnny Boy's Bones,"['Colter Wall', 'The Dead South']",2015,56,7,110.028,0.112,176373,0.443,0.616,0,0.00219,0.0834,-7.193,0,0.0543,0.574
5tN0LIuQDapSFedlYJuG0k,Kate McCannon,['Colter Wall'],2017,58,7,142.827,0.915,274081,0.608,0.171,0,0.188,0.111,-16.822,1,0.0314,0.3
1WSEWiuB7KeEchBhvRb7qX,Living on the Sand,['Colter Wall'],2015,53,9,152.07,0.654,201973,0.438,0.261,0,0.346,0.115,-11.238,0,0.0422,0.431
3Ozx6IrGdoQyAworJzvBDE,Sleeping on the Blacktop,['Colter Wall'],2015,68,2,83.11,0.822,192480,0.567,0.311,0,0.23,0.11,-14.464,0,0.0455,0.478
7hlA8gMMz6jSp91Twsnuv3,The Devil Wears a Suit and Tie,['Colter Wall'],2015,62,6,127.799,0.79,236027,0.625,0.319,0,0.104,0.0921,-12.119,0,0.0805,0.438
67ZuMlC2hS1G0kBuxjUzcC,Thirteen Silver Dollars,['Colter Wall'],2017,58,5,103.007,0.921,150550,0.599,0.261,0,0.33,0.0864,-13.631,1,0.0506,0.694
7u67t6j872bK1tDbMUjnMz,Miracles,['Colton Dixon'],2020,61,7,96.48,0.00146,174438,0.721,0.718,0,0.00013,0.12,-6.916,1,0.0431,0.343
1jcxDswcwde8Ffp1yvqSWY,Through All Of It,['Colton Dixon'],2014,49,0,77.813,0.761,205867,0.444,0.385,0,0,0.253,-7.759,1,0.0293,0.229
3CwK0oEtu9bCl0R5nuMzjx,Cyanide Sisters,['Com Truise'],2011,47,1,85.053,0.61,183609,0.704,0.45,0,0.778,0.193,-9.908,1,0.0748,0.507
6CSP4f1yEJnGdibOHnwV4X,"Caroline, Please Kill Me",['Coma Cinema'],2011,46,9,106.902,0.00849,109610,0.375,0.711,0,4.69E-05,0.102,-3.554,1,0.0399,0.377
35l8ivgXiWiDCv7TCZ50Da,Walk (Remix),"['Comethazine', 'A$AP Rocky']",2019,65,2,160.043,0.0547,186517,0.813,0.586,1,0,0.238,-10.478,1,0.379,0.798
63KKvdfkStMHQM4Ufzx2KB,Let It Eat (feat. Ugly God),"['Comethazine', 'Ugly God']",2018,61,11,134.039,0.00754,87313,0.944,0.752,1,0.0107,0.141,-2.625,0,0.135,0.489
0AphwbfFSlGgGDlXGeiEpu,Bands,['Comethazine'],2018,66,10,158.008,0.21,98734,0.834,0.457,1,0,0.0641,-10.775,1,0.572,0.533
3FrRge0Vuju2vRiZOHEPGo,Demi,['Comethazine'],2018,59,1,156.978,0.00836,98599,0.81,0.608,1,0,0.275,-3.244,1,0.473,0.309
3S8hI4RwB6vQ8fgZZihtpv,FIND HIM!,['Comethazine'],2019,62,7,139.785,0.089,102857,0.769,0.523,1,0,0.16,-9.762,1,0.273,0.449
4zDxbbIOBxIIqSZyTpWg87,LEAD THE RACE (UNDEFEATED),['Comethazine'],2020,69,6,129.936,0.00296,111192,0.779,0.544,1,0,0.3,-9.87,1,0.206,0.578
1w9a84nSrTyjNjYviMYvJh,Permanent,['Comethazine'],2020,63,1,140.018,0.0363,84960,0.885,0.54,1,0,0.338,-8.559,1,0.242,0.865
3P9P3Lq1IGsyhmNrnank0v,SOLVED THE PROBLEM,['Comethazine'],2019,64,10,98.44,0.00278,117073,0.935,0.699,1,1.52E-05,0.101,-10.394,0,0.25,0.683
21kOVEG3bDCVphKhXL8XmQ,Walk,['Comethazine'],2018,73,1,160.063,0.221,96064,0.831,0.795,1,0,0.291,-6.186,1,0.264,0.744
0e3aRkhcCdkYN62p2PFfD3,24/7,['Common Kings'],2013,56,0,76.948,0.369,185480,0.643,0.647,0,0,0.334,-9.061,1,0.0795,0.632
1hUekE1ArfXmZGK3eeb5Pb,Alcoholic,['Common Kings'],2013,56,6,72.704,0.141,170027,0.597,0.604,0,0,0.172,-10.154,0,0.222,0.951
0lMwaf3vDIAfv8ZOhnXCSG,Before You Go,['Common Kings'],2015,50,0,87.021,0.237,191000,0.627,0.686,0,0,0.192,-8.48,1,0.0502,0.588
7iGi2rGCC4NxVit1luODXC,No Other Love,['Common Kings'],2013,54,8,90.001,0.0504,198987,0.687,0.824,0,0,0.168,-6.937,1,0.0853,0.51
6DoYk3QIvkDs60S1d01vbx,Wade In Your Water,['Common Kings'],2013,61,7,75.169,0.26,184013,0.598,0.687,0,0,0.112,-9.021,1,0.0955,0.626
2fmqPLRFdJNPhLU3b2NSFp,Glory (From the Motion Picture Selma),"['Common', 'John Legend']",2014,61,9,83.046,0.867,272728,0.567,0.587,0,0,0.13,-5.626,0,0.0417,0.572
40ePdToK7cjdo8M7u8cfC2,Black America Again,"['Common', 'Stevie Wonder']",2016,54,1,93.69,0.207,365333,0.409,0.913,0,0,0.108,-5.674,1,0.377,0.104
5fybLNY2eBRnEGg8SUW6yk,The Light,['Common'],2010,56,7,97.026,0.114,243587,0.934,0.649,1,1.71E-06,0.0807,-6.465,1,0.266,0.685
3O30gAfom0QGgts47I2jQ1,One Normal Night,['Company'],2010,41,5,83.206,0.665,285413,0.48,0.545,0,0,0.621,-8.351,1,0.325,0.539
0vq7fkHZl2khMonn5G7d9l,Affluenza,['Conan Gray'],2020,65,11,117.98,0.116,199880,0.685,0.67,0,0,0.179,-5.663,1,0.0393,0.863
3SnpCALgmzVy7k07aAXbuA,Checkmate,['Conan Gray'],2020,69,1,151.484,0.0669,148280,0.512,0.716,0,9.04E-06,0.147,-4.13,1,0.304,0.703
6uaBrivDHCaV0uBTiwHTUi,Comfort Crowd,['Conan Gray'],2020,71,0,90.941,0.163,174680,0.678,0.431,0,1.94E-06,0.147,-6.749,1,0.0326,0.404
2sHwSBNDZN2yjCtgwStYt1,Crush Culture,['Conan Gray'],2018,74,0,180.065,0.146,204120,0.522,0.765,0,0,0.0866,-5.395,1,0.193,0.455
0yfDVYKVKYrHknz9gVOlQr,Fight or Flight,['Conan Gray'],2020,64,0,142.528,0.363,171480,0.397,0.552,0,0,0.076,-5.409,1,0.0567,0.569
79e2GU4RLPjAqnijfvsXYr,Generation Why,['Conan Gray'],2018,71,9,81.977,0.347,219680,0.561,0.684,0,2.93E-06,0.122,-8.235,1,0.0669,0.528
7KJXiuMXQu723ODChoxENp,Greek God,['Conan Gray'],2018,67,6,139.003,0.157,236747,0.572,0.82,0,7.21E-06,0.109,-6.4,0,0.0764,0.144
0cXRafInOlc1QH519RXltN,Idle Town,['Conan Gray'],2018,69,7,77.086,0.872,237920,0.606,0.478,0,2.02E-05,0.106,-6.035,1,0.0276,0.266
3XOHxCoPkXW0pvR6xl4f0M,Little League,['Conan Gray'],2020,66,4,142.052,0.0227,194360,0.558,0.778,0,4.54E-06,0.114,-6.423,0,0.106,0.543
4K3gM7kzX4POAfrs71HomN,Lookalike,['Conan Gray'],2018,71,10,121.645,0.766,220867,0.434,0.302,0,7.63E-06,0.149,-10.117,1,0.0378,0.173
6KfoDhO4XUWSbnyKjNp9c4,Maniac,['Conan Gray'],2020,83,8,108.045,0.00162,185773,0.628,0.639,0,0,0.354,-5.46,1,0.0435,0.493
7wTqEW5nrMhvyEhEyTnOMd,The Cut That Always Bleeds,['Conan Gray'],2020,65,0,136.116,0.59,231920,0.489,0.413,0,0,0.0639,-6.499,1,0.0314,0.246
54GASuUdLbhhdyECNUp3Pb,The King,['Conan Gray'],2019,68,2,81.027,0.0643,174320,0.643,0.716,0,0,0.14,-6.733,1,0.0915,0.854
2mAy8zQhZJICLFUEVGQzbE,The Other Side,['Conan Gray'],2019,67,5,107.904,0.515,172933,0.602,NA,0,3.29E-05,0.222,-10.045,1,0.0406,0.256
5GVPVxgdgTKJFxSxLVIw1A,The Story,['Conan Gray'],2020,72,0,141.917,0.817,245267,0.542,0.299,0,0,0.109,-10.379,1,0.0305,0.274
0kn2gu8Pd03DiYHzRvX2Xk,Wish You Were Sober,['Conan Gray'],2020,72,2,91.071,0.0178,168880,0.701,0.728,1,0,0.17,-5.226,1,0.0468,0.696
1jhmz2raxCgh47TNFujMhG,Amor del Bueno,['Conjunto Agua Azul'],2010,45,7,84.02,0.333,233960,0.726,0.518,0,0.0103,0.199,-7.96,1,0.0418,0.718
6RR9eTDScetDe9ReFhxHZJ,El Diccionario,['Conjunto Agua Azul'],2010,44,7,82.504,0.444,223613,0.554,0.639,0,9.65E-06,0.0898,-3.712,1,0.0334,0.485
4vvUL9j6G9LO3M0YbbS6dW,Que Chulos Ojos,['Conjunto Agua Azul'],2010,46,3,116.403,0.328,210227,0.702,0.869,0,0.000593,0.102,-3.549,1,0.044,0.846
3qCuJeB14uwEtuSk8ZBWzn,El Punto Final,"['Conjunto Atardecer', 'Montez de Durango']",2011,49,2,126.977,0.174,203120,0.734,0.882,0,1.21E-06,0.121,-3.235,0,0.0412,0.393
7jgcbgPg5kYurA0vgB82Ku,Olvídala,['Conjunto Atardecer'],2010,44,2,155.076,0.14,200613,0.518,0.759,0,1.36E-05,0.133,-3.782,1,0.0404,0.745
2S68xcVnd9HqWQGjpclt3x,Se Va Muriendo Mi Alma,['Conjunto Atardecer'],2010,49,7,109.566,0.219,207507,0.664,0.822,0,0.000479,0.248,-2.909,1,0.0554,0.756
6l189iVV7LgpHcKDROswxf,Cumbia el Mamut,['Conjunto Brio Norteño'],2010,44,5,117.393,0.314,195048,0.599,0.799,0,0.532,0.143,-4.856,0,0.0496,0.934
1X0SntFiNVcIaaXxG7cJmc,Actos De Un Tonto,['Conjunto Primavera'],2012,56,7,119.961,0.0566,227920,0.698,0.75,0,0,0.0841,-4.371,1,0.026,0.653
1V5dATrCN1r9wHI7C6Lrs4,Necesito Decirte,['Conjunto Primavera'],2014,60,10,145.183,0.0348,222987,0.637,0.596,0,1.99E-05,0.117,-7.485,1,0.028,0.377
6jYKQF2D2YCYOAWmyDGcXy,No Te Podías Quedar,['Conjunto Primavera'],2014,53,3,73.388,0.0973,243400,0.596,0.576,0,4.13E-06,0.148,-6.638,1,0.0357,0.352
4wdsQ8HnMcQMBm4QWMOVjS,Te Lloré,['Conjunto Primavera'],2014,54,2,135.995,0.0847,216907,0.598,0.569,0,0,0.206,-5.792,1,0.0263,0.351
1e04rRoD90vJp4654XbdjE,Y Qué Me Importa,['Conjunto Primavera'],2012,50,10,76.679,0.172,209027,0.662,0.752,0,2.12E-06,0.134,-6.065,1,0.0314,0.604
0dZpw3h6KZhcHec61qwevZ,Banana (feat. Shaggy) - DJ FLe - Minisiren Remix,"['Conkarah', 'Shaggy', 'DJ Fle']",2020,79,8,95.114,0.016,210329,0.824,0.854,0,4.95E-05,0.117,-5.312,1,0.177,0.896
07ahbydCmD0CLoN2zIx8bR,"I'm The Man, That Will Find You",['Connan Mockasin'],2013,48,7,143.667,0.623,301693,0.447,0.322,0,0.00177,0.0975,-9.868,0,0.0448,0.265
3CnUGF7phvydXWBJUBDDP6,The Villain I Appear to Be,"['Connor Spiotto', 'Molly Pease']",2017,58,1,109.273,0.797,188000,0.489,0.361,0,0,0.308,-9.633,1,0.0404,0.276
4ks6j7JsfJorc1tb4THJo8,Don't Let Me Down,['Conor Maynard'],2016,65,9,108.58,0.913,164129,0.446,0.37,0,0,0.126,-8.447,1,0.0464,0.209
7xKQ85qdNPXJy0rJstoI4d,R U Crazy,['Conor Maynard'],2013,56,7,131.305,0.0832,253373,0.785,0.598,0,0,0.113,-4.422,1,0.147,0.781
4iBLjdxbL9VKzNEfPeZ6zR,R U Crazy - Radio Edit,['Conor Maynard'],2013,56,7,89.089,0.0699,207666,0.546,0.586,0,0,0.109,-4.211,1,0.272,0.819
4kad7RSRCt8ttCkIjEmErs,Royalty,['Conor Maynard'],2015,58,5,86.54,0.124,211152,0.683,0.634,0,0,0.0411,-3.89,1,0.0392,0.619
5qJZxVKQ8vz9Rak3t4b2VY,This Is My Version,['Conor Maynard'],2016,60,1,77.944,0.852,148589,0.632,0.38,1,0,0.0992,-7.073,1,0.0301,0.588
5FkOlv0W1nBqs3mgbksZa4,whatever it takes,"['convolk', 'halberd', 'guardin', 'Jakkyboí', '9tails']",2018,67,11,108.02,0.404,217182,0.711,0.545,1,0,0.122,-6.81,1,0.0322,0.345
7zkLlx4bTeeyUyzs1L7gV4,i fucked up,['convolk'],2018,70,5,80.504,0.00925,159150,0.646,0.709,1,0.000308,0.115,-6.005,0,0.0381,0.281
1lSqu7LFx7v51aGMeKVYaI,lonewolf,['convolk'],2018,65,8,173.972,0.00463,178524,0.602,0.792,1,0.000161,0.319,-4.509,1,0.105,0.491
4gOgQTv9RYYFZ1uQNnlk3q,Vibe (If I Back It Up),['Cookiee Kawaii'],2019,78,10,159.947,0.0635,83940,0.754,0.568,1,0.00932,0.118,-8.719,1,0.344,0.175
2YmHA1zfrkam6TaO5mkQgZ,A New Day,['Cooper Sams'],2019,67,5,90.553,0.898,255181,0.142,0.0263,0,0.912,0.0911,-30.559,1,0.0376,0.0382
4VaqmTpAAsm8j3ZO7mXuWe,Fuck The Po-Po - Live,['Corey Smith'],2012,45,2,104.286,0.715,268960,0.554,0.655,1,7.05E-06,0.966,-6.992,1,0.0363,0.526
33m6cNCpgX3oKb8xBH7iyk,If I Could Do It Again,['Corey Smith'],2011,55,11,107.999,0.183,212245,0.707,0.892,0,0,0.216,-5.19,1,0.0405,0.828
0qIHxk3zTvWDo7kYqkuPOH,Twenty-One,['Corey Smith'],2011,51,4,106.485,0.602,209737,0.663,0.517,0,0,0.161,-6.815,1,0.0249,0.543
0cqkujgud4p3rTT5yJ4dz3,From Can to Can't,"['Corey Taylor', 'Dave Grohl', 'Rick Nielsen', 'Scott Reeder']",2013,56,6,135.903,0.00173,290280,0.292,0.628,0,0.000457,0.107,-5.541,0,0.031,0.235
5FvapYqWK6TEuh4csYwQ9O,Is This Love,['Corinne Bailey Rae'],2011,55,7,123.804,0.81,208636,0.683,NA,0,0.00178,0.211,-9.195,0,0.0434,0.329
6XiSceaDaO2vaYF2B2A70t,No Me Hubiera Enamorado,['Cornelio Vega y su Dinastia'],2017,69,10,148.081,0.45,207365,0.772,0.608,0,0,0.0897,-5.746,1,0.0515,0.776
0mqDhUDKwpnDvIFoQYR524,Endless Alleluia,['Cory Asbury'],2018,59,9,77.473,0.848,265377,0.261,0.179,0,0,0.113,-10.423,1,0.0368,0.229
0rH0mprtecH3grD9HFM5AD,Reckless Love,['Cory Asbury'],2018,71,6,110.698,0.0291,333386,0.572,0.685,0,0,0.0963,-7.29,1,0.0356,0.232
5GDtkgG9T1BDknHHyDtghv,The Father's House - Studio,['Cory Asbury'],2020,61,1,161.962,0.189,253640,0.408,0.707,0,0,0.626,-5.4,1,0.0341,0.333
6Ca9qN2UcEgenWa5px1HyR,Lonesome,['Cory Morrow'],2010,45,4,130.078,0.0555,189413,0.532,0.818,0,0,0.115,-2.726,0,0.0395,0.443
21IiEw3SqSLLcMmPQt44zC,1995,['CoryaYo'],2014,52,6,90.188,0.101,159057,0.798,0.481,1,7.03E-06,0.196,-8.435,1,0.17,0.579
0r9d60ZYPAlFHq8qnUtkXN,Madura (feat. Bad Bunny),"['Cosculluela', 'Bad Bunny']",2018,70,1,88.029,0.138,190909,0.878,0.555,0,1.34E-06,0.151,-7.639,0,0.202,0.751
2M2WWJE863upPYUrzCRjN6,Te Busco,"['Cosculluela', 'Nicky Jam']",2015,61,1,178.067,0.198,233559,0.677,0.751,1,0,0.0875,-5.078,0,0.145,0.758
23YEpFgAVvr0w3cDm7EQ1Q,Prrrum,['Cosculluela'],2010,66,1,90.069,0.0991,238476,0.832,0.731,0,0,0.344,-4.815,1,0.228,0.712
2RGe02P8xxSF9syj0ltPjX,Chronic Sunshine,['Cosmo Pyke'],2017,60,2,111.387,0.0264,270927,0.431,0.773,0,0,0.348,-5.002,1,0.0636,0.504
0puyikpyVwe8TTv2tvMHeq,Social Sites,['Cosmo Pyke'],2016,58,4,120.734,0.109,289309,0.411,0.618,1,0,0.279,-4.964,0,0.0469,0.211
2FpGKiMD2kGDn8Lb9RLRLk,Birthday Suit,['Cosmo Sheldrake'],2018,59,8,62.474,0.828,80407,0.739,0.575,0,7.35E-05,0.121,-8.109,1,0.22,0.532
17q1nFo1UQvXiQ8TD7aI8H,Come Along,['Cosmo Sheldrake'],2017,55,0,97.967,0.76,219413,0.649,0.699,0,0.00474,0.208,-5.531,0,0.0846,0.309
7l8gHk3b9AwjC7gRhOqtP4,The Moss,['Cosmo Sheldrake'],2014,53,1,127.966,0.687,242567,0.619,0.51,0,0,0.137,-5.549,0,0.0305,0.441
3LueS3mbuB1yaJNN0Ale6U,Avant Gardener,['Courtney Barnett'],2014,57,0,115.277,0.00149,312227,0.443,NA,0,0.0032,0.121,-4.509,1,0.0293,0.746
3sgf2a905hjZ81tXYytY6i,This Side of Paradise,['Coyote Theory'],2011,53,9,181.683,0.386,242013,0.278,0.662,0,1.14E-05,0.134,-6.075,1,0.0295,0.274
3b5YHReWhnrlfHS7nk7YeQ,Knock Tha Hustle - Remix,"['Cozz', 'J. Cole']",2014,51,1,85.85,0.035,250187,0.685,0.872,1,0,0.228,-5.828,1,0.294,0.546
7jmTA4qUoE3powcTpw3dvF,Zendaya (feat. J. Cole),"['Cozz', 'J. Cole']",2018,60,8,158.274,0.171,258166,0.605,0.887,1,0,0.151,-3.108,0,0.385,0.542
5ozIJrlaCAf3g8MMyot483,After the Moment,['Craft Spells'],2011,54,9,112.011,0.0263,240608,0.609,0.874,0,4.99E-05,0.328,-3.889,1,0.0293,0.744
6N2kBsYvZaS7tO5awPcnSV,Party Talk,['Craft Spells'],2011,46,2,120.008,0.0259,220639,0.648,0.673,0,0.924,0.388,-9.872,1,0.0452,0.788
3kxUcpFquT4ZdvJC1Nyu5q,Cabin Noise Focus,['Crafting Audio'],2018,71,11,80.628,0.937,162407,0.107,0.236,0,0.0138,0.111,-26.609,0,0.0579,0.00228
5FOHBhUtWl2x5Z6qflA8nd,Romeo + Juliet (arr. P. Bateman): Romeo and Juliet: The Balcony Scene (arr. P. Bateman for piano and orchestra),"['Craig Armstrong', 'Paul Bateman', 'Royal Philharmonic Orchestra']",2013,51,0,138.942,0.96,349920,0.147,0.0457,0,0.927,0.106,-19.188,1,0.042,0.0364
3vkieK8FFhFnPtNRGAqVu1,Fish,['Craig Campbell'],2011,53,6,160.01,0.163,167680,0.628,0.667,0,0,0.127,-6.282,1,0.0385,0.584
1ugf7FcFQ0s95CTB0btuzz,Keep Them Kisses Comin',['Craig Campbell'],2013,49,6,120.035,0.0524,159827,0.704,0.767,0,0.000469,0.361,-5.708,1,0.0398,0.889
6gcNSi6b9gvDBjYO059lrF,Outskirts of Heaven,['Craig Campbell'],2018,57,0,115.749,0.333,244267,0.497,0.434,0,3.11E-06,0.108,-5.73,1,0.0296,0.266
389JMtmedq5MLhikWghmzw,Outta My Head,['Craig Campbell'],2013,46,6,106.977,0.0571,212960,0.681,0.747,0,2.12E-06,0.171,-5.731,0,0.0329,0.282
44Fg7XesYHN9RIpg6oggLk,When She Grows Up,['Craig Campbell'],2013,52,9,138.094,0.294,230493,0.592,0.442,0,0,0.154,-7.258,1,0.0295,0.256
29rfPTA47K0xyl1Pnf1YBw,This Ole Boy,['Craig Morgan'],2012,45,11,114.11,0.0754,263587,0.591,0.88,0,4.27E-06,0.0434,-4.401,1,0.0532,0.661
5UY3Vzkc5INzJ3wBJm5FlD,Wake up Lovin' You,['Craig Morgan'],2013,50,8,75.028,0.362,198840,0.538,0.652,0,6.03E-06,0.083,-3.521,1,0.0308,0.515
4vcPegtrtRJPUXrnfxqvg9,Heartbreaker,['Crazy P'],2011,45,3,120.003,0.153,326809,0.896,0.765,0,0.635,0.114,-7.335,0,0.0419,0.657
0VYFakqQG8p6yHrqq9TAoY,Quién Te Entiende,['Crecer German'],2016,64,6,121.885,0.686,202573,0.785,0.381,0,0,0.107,-5.991,0,0.0348,0.872
6QAOd9yhzUrer1shQvPANO,Cricket Sounds,['Crickets'],2010,45,10,170.398,0.197,608747,0.0796,0.581,0,0.973,0.101,-24.701,0,0.0771,0.0253
0NbxvadJQOnlwk3cFbhDNV,Zeus,['Croosh'],2016,56,5,110.041,0.413,150622,0.889,0.324,1,0,0.09,-7.55,0,0.0468,0.577
6FPLwwpWitg3Tvuy8FGHKT,All My Hope,"['Crowder', 'Tauren Wells']",2017,55,8,127.123,0.676,232760,0.375,0.469,0,0,0.106,-5.377,1,0.0375,0.377
6iha1ZUpCGUJrrQLDSFYux,Come As You Are,['Crowder'],2014,59,0,134.835,0.637,289747,0.457,0.362,0,2.77E-05,0.105,-8.843,1,0.0279,0.153
4iddUbzyhbLEqhsVcZmc7u,Lift Your Head Weary Sinner (Chains),['Crowder'],2014,49,4,143.988,0.331,224667,0.556,NA,0,6.92E-06,0.498,-6.698,0,0.0363,0.403
5uxHTiFxxUO9l3KSdz44tP,Johnny Ringo,['Crown The Empire'],2011,47,1,92.623,0.000261,259297,0.444,0.956,1,0,0.261,-4.097,1,0.111,0.278
6h2YXTAX6QN83w0gOTjDZa,Lead Me Out of the Dark,['Crown The Empire'],2013,48,8,119.68,0.893,198000,0.473,0.468,0,0,0.363,-7.439,0,0.0503,0.448
1EQcTEDuJ0tJ0Zi4OKQx9c,Machines,['Crown The Empire'],2014,53,5,130.081,0.000356,269893,0.445,0.94,0,0.000131,0.288,-5.618,1,0.116,0.127
0YSZ8vuwoqxS8Eo4jhyZVZ,Makeshift Chemistry,['Crown The Empire'],2012,45,8,120.06,0.00026,251000,0.525,0.958,0,0,0.391,-3.642,1,0.0653,0.461
10eDxSTjwMBq1ZjZK5b1cK,Millennia,['Crown The Empire'],2014,51,3,143.036,0.0024,224053,0.46,0.951,0,0,0.205,-4.732,1,0.101,0.214
7cOLm2VMd1hKadKzw41dmB,The Fallout,['Crown The Empire'],2012,49,8,124.929,0.000769,236267,0.476,0.953,0,0,0.144,-3.883,1,0.0989,0.244
4efEzNqRZC4Gv1pTmzoxUF,Sidewayz (feat. Sean P),"['CRUCIFIX', 'Sean Paul']",2013,50,1,152.032,0.108,288603,0.677,0.512,0,0,0.206,-7.318,0,0.151,0.3
7IDKIfRltN07TdsdTVtRHh,All Over,['CRUISR'],2014,55,2,158.036,0.00836,182653,0.552,0.931,0,0,0.0551,-5.166,1,0.053,0.666
3f9Vq2NkEErxgbToSAztFD,Kidnap Me,['CRUISR'],2014,48,0,176.745,0.0251,202200,0.312,0.789,0,1.05E-05,0.186,-6.29,1,0.0615,0.82
3dXjAh7UEuCJnLIeFKNkxd,Throw Shade,['CRUISR'],2015,54,7,160.017,0.0138,172987,0.559,0.784,0,0,0.0619,-7.051,1,0.0428,0.867
4rL1OrbBCOD5hDgXWPCqW3,Bones,['Crumb'],2016,59,2,91.118,0.191,193981,0.51,0.603,0,0.389,0.551,-9.691,1,0.0361,0.413
476QHG5G8xxNI9VHTBFfjp,Ghostride,['Crumb'],2019,62,2,87.054,0.515,126120,0.665,0.351,0,0.798,0.109,-9.425,1,0.0278,0.45
0bxcUgWlOURkU6lZt4zog0,Locket,['Crumb'],2017,69,1,98.462,0.758,318379,0.393,0.481,0,0.73,0.0869,-10.462,1,0.0273,0.0763
2cOzI3LOIkRIKEidcGZ1Bc,Plants,['Crumb'],2017,61,11,81.067,0.607,191904,0.494,0.406,0,0.53,0.122,-10.725,0,0.0416,0.219
5sctp5mqmy6nk1PhpYoF8L,So Tired,['Crumb'],2016,54,2,113.558,0.224,218152,0.491,0.398,0,0.0114,0.0883,-13.702,1,0.045,0.342
4jV8ThgB8B7BB4zBFH7rNe,Vinta,['Crumb'],2016,53,11,77.179,0.0126,299971,0.326,0.728,0,0.485,0.237,-8.264,1,0.0434,0.506
7i6FTYnqGAy7ICUB8bkPoh,Beautiful,['Crush'],2016,70,10,109.984,0.842,227584,0.524,0.405,0,0,0.107,-6.145,1,0.028,0.237
46Xnj8vZFwOZCE4aZNXlTf,Not In Love - Radio Version,"['Crystal Castles', 'Robert Smith']",2011,60,7,135.902,0.000834,226987,0.477,0.98,0,0.00963,0.357,-4.204,0,0.0887,0.199
